User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000272,P00317942,M,18-25,0,A,1,0,8,16,,3959
1000272,P00250242,M,18-25,0,A,1,0,5,,,7011
1000272,P00240042,M,18-25,0,A,1,0,5,,,5279
1000273,P00006942,M,18-25,4,B,2,1,1,5,6,7834
1000275,P00142142,M,26-35,0,C,3,1,1,2,15,15578
1000279,P00145642,M,26-35,14,C,3,0,1,8,17,7953
1000284,P00220342,M,26-35,12,B,3,1,5,,,7110
1000295,P00250642,M,18-25,0,C,4+,0,11,,,6166
1000296,P00154642,M,51-55,5,C,4+,1,8,,,7983
1000299,P00365242,M,26-35,12,C,4+,0,5,8,,8763
1000301,P00352142,M,18-25,4,B,4+,0,1,6,16,19148
1000302,P00112142,M,18-25,4,B,4+,0,1,2,14,19641
1000302,P0096442,M,18-25,4,B,4+,0,4,5,12,2144
1000302,P00210942,M,18-25,4,B,4+,0,5,12,,6933
1000303,P00141942,M,26-35,7,C,1,1,5,8,14,7108
1000304,P00188642,M,26-35,0,B,1,0,10,,,23768
1000308,P00183442,M,26-35,2,A,3,1,1,2,,15461
1000319,P00204242,F,51-55,6,B,3,1,6,8,,12620
1000319,P00356842,F,51-55,6,B,3,1,8,16,,3941
1000319,P00295342,F,51-55,6,B,3,1,2,8,,9863
1000319,P00121142,F,51-55,6,B,3,1,8,,,7987
1000321,P00079142,M,18-25,4,B,3,0,11,,,4644
1000321,P00240442,M,18-25,4,B,3,0,6,16,,8246
1000326,P00315542,M,51-55,11,B,1,1,5,,,3444
1000326,P00243942,M,51-55,11,B,1,1,1,2,15,12034
1000327,P00356942,M,36-45,18,C,4+,0,8,17,,7945
1000329,P00246342,M,36-45,7,A,1,0,11,15,,4675
1000329,P00035542,M,36-45,7,A,1,0,3,4,12,13643
1000329,P00001942,M,36-45,7,A,1,0,5,,,3542
1000329,P00003642,M,36-45,7,A,1,0,8,,,6170
1000332,P00288542,M,51-55,1,C,3,1,8,,,9711
1000333,P00163542,M,36-45,2,A,0,1,2,4,5,3491
1000338,P00048442,M,36-45,7,A,1,0,5,14,,8851
1000338,P00050442,M,36-45,7,A,1,0,1,8,13,12082
1000338,P00100842,M,36-45,7,A,1,0,5,,,7040
1000343,P00327842,F,36-45,3,B,2,0,8,16,,9704
1000347,P00036842,F,55+,1,A,1,0,1,14,16,4465
1000347,P00156442,F,55+,1,A,1,0,8,,,9731
1000352,P00240442,M,18-25,4,A,0,0,6,16,,4027
1000352,P00294242,M,18-25,4,A,0,0,4,5,,2785
1000352,P00043342,M,18-25,4,A,0,0,8,14,,9732
1000353,P00110542,F,36-45,7,C,1,1,8,,,8126
1000355,P00067142,M,18-25,3,B,2,0,5,,,6864
1000362,P00338542,M,36-45,20,B,1,0,1,,,15904
1000364,P00296042,F,36-45,1,C,3,0,8,13,16,7916
1000368,P00129542,M,26-35,0,C,1,0,8,14,,7800
1000368,P00321942,M,26-35,0,C,1,0,5,,,7058
1000369,P00297342,M,36-45,1,B,2,0,5,,,6957
1000369,P00192942,M,36-45,1,B,2,0,5,,,6913
1000376,P00102242,M,36-45,1,C,4+,1,8,12,,7805
1000377,P00123742,M,26-35,17,B,2,0,11,,,5996
1000377,P00084442,M,26-35,17,B,2,0,13,16,,948
1000385,P00249642,M,26-35,6,C,1,0,3,5,,5475
1000390,P00317942,M,26-35,4,A,0,0,8,16,,4263
1000390,P00123442,M,26-35,4,A,0,0,5,11,,5342
1000390,P00260042,M,26-35,4,A,0,0,5,8,,6917
1000392,P00010242,M,18-25,7,A,0,0,5,,,7163
1000392,P00133442,M,18-25,7,A,0,0,1,16,,4472
1000401,P00183342,M,18-25,0,B,3,0,5,15,18,6966
1000402,P0099442,M,26-35,11,B,1,1,6,8,,12132
1000403,P00258742,M,18-25,4,A,2,0,5,,,7039
1000403,P00067942,M,18-25,4,A,2,0,5,14,,5326
1000407,P00028842,M,18-25,17,C,1,0,6,8,,20012
1000408,P00070942,M,26-35,11,A,0,0,3,5,16,13266
1000409,P00237542,M,18-25,12,B,4+,0,1,15,16,15230
1000411,P00083342,F,46-50,1,B,0,1,5,8,14,5399
1000411,P00004642,F,46-50,1,B,0,1,8,14,,6059
1000411,P00071442,F,46-50,1,B,0,1,15,17,,21317
1000411,P00183242,F,46-50,1,B,0,1,5,15,,5430
1000411,P00291742,F,46-50,1,B,0,1,5,,,5468
1000412,P00193142,M,36-45,15,A,1,1,5,,,7100
1000413,P00291042,M,26-35,11,C,0,0,8,,,2149
1000419,P00141642,M,18-25,3,C,1,0,2,4,,3804
1000419,P00183242,M,18-25,3,C,1,0,5,15,,5318
1000421,P00279442,F,46-50,3,A,1,1,16,,,20302
1000423,P00278642,M,18-25,4,A,1,0,5,,,1850
1000424,P00268442,M,26-35,17,A,3,0,8,17,,7901
1000424,P00157642,M,26-35,17,A,3,0,1,14,16,15300
1000424,P00304942,M,26-35,17,A,3,0,6,8,,15999
1000424,P00032442,M,26-35,17,A,3,0,5,,,7038
1000424,P00180942,M,26-35,17,A,3,0,11,,,4460
1000425,P00309242,M,26-35,12,B,1,1,5,8,,7072
1000429,P00238442,M,18-25,0,C,1,0,6,,,20599
1000429,P00110742,M,18-25,0,C,1,0,1,2,8,19135
1000431,P00156242,M,18-25,10,B,3,0,4,5,9,1471
1000431,P00003242,M,18-25,10,B,3,0,8,15,,9974
1000438,P00173942,M,18-25,11,A,3,0,1,5,6,11636
1000441,P00035842,M,36-45,1,B,1,0,5,6,9,8605
1000442,P00146442,M,26-35,1,A,2,0,8,,,7813
1000446,P00298242,F,51-55,0,C,2,0,8,,,10045
1000452,P00270942,M,51-55,17,A,3,1,1,2,15,19388
1000453,P00251242,M,18-25,4,B,1,0,5,11,,7177
1000454,P00278642,M,26-35,20,C,2,1,5,,,8643
1000456,P00286642,M,36-45,0,A,0,0,11,14,,6079
1000457,P00035842,M,18-25,4,B,2,0,5,6,9,5260
1000461,P00048742,M,51-55,7,B,0,0,5,,,6923
1000461,P00265542,M,51-55,7,B,0,0,5,8,,7113
1000461,P00186642,M,51-55,7,B,0,0,2,4,15,13285
1000461,P00207042,M,51-55,7,B,0,0,5,14,,3562
1000462,P00343442,M,18-25,16,C,1,1,12,,,708
1000468,P0099242,F,0-17,10,B,1,0,8,14,,4055
1000470,P0096442,F,0-17,10,C,2,0,4,5,12,3540
1000477,P00184942,M,36-45,14,A,1,0,1,8,17,15808
1000477,P00328742,M,36-45,14,A,1,0,1,17,,15837
1000480,P00355642,F,18-25,4,C,1,0,16,,,8377
1000495,P00110742,M,18-25,10,A,1,0,1,2,8,19250
1000496,P00154642,M,18-25,4,A,3,0,8,,,9901
1000498,P00085942,M,36-45,17,A,1,0,2,4,8,15998
1000498,P00093242,M,36-45,17,A,1,0,8,,,6060
1000499,P00247042,F,26-35,1,A,1,0,5,14,,8753
1000506,P00279442,M,26-35,16,C,1,0,16,,,12099
1000506,P00312742,M,26-35,16,C,1,0,15,,,4606
1000508,P00253142,M,26-35,12,B,0,0,1,2,5,12005
1000508,P00145042,M,26-35,12,B,0,0,1,2,5,15905
1000509,P00058042,M,26-35,2,A,0,1,8,16,,7933
1000509,P00223742,M,26-35,2,A,0,1,2,4,8,6790
1000514,P00269942,M,26-35,2,A,1,1,1,2,,19058
1000516,P00177942,F,55+,14,C,2,0,5,8,,5267
1000517,P00147742,F,26-35,14,A,1,0,1,16,,15268
1000518,P00225142,F,36-45,12,C,4+,0,8,14,,9859
1000524,P00240142,M,18-25,0,A,0,0,5,,,8890
1000524,P00138642,M,18-25,0,A,0,0,6,,,11947
1000530,P00233442,M,26-35,2,A,1,1,1,2,15,11935
1000531,P00139942,F,18-25,14,B,0,0,5,,,8830
1000531,P00005042,F,18-25,14,B,0,0,6,16,,20484
1000533,P00042742,M,26-35,12,A,1,0,5,14,,6871
1000533,P00122442,M,26-35,12,A,1,0,1,11,15,7955
1000534,P00303842,M,26-35,15,B,3,1,5,8,14,1737
1000539,P00113442,M,26-35,2,C,4+,0,3,5,,10858
1000541,P00295942,F,18-25,4,C,3,0,2,5,15,16501
1000541,P00057442,F,18-25,4,C,3,0,5,14,16,8797
1000543,P00287242,M,26-35,5,B,4+,1,5,,,7085
1000543,P00226642,M,26-35,5,B,4+,1,5,6,,5298
1000549,P00163242,M,26-35,6,A,3,0,1,8,14,15846
1000549,P00132842,M,26-35,6,A,3,0,1,5,,11427
1000549,P00059642,M,26-35,6,A,3,0,1,2,3,19579
1000549,P00177242,M,26-35,6,A,3,0,12,,,1399
1000549,P00337842,M,26-35,6,A,3,0,5,,,1999
1000550,P00073842,M,46-50,8,B,1,1,1,15,17,15528
1000550,P00173842,M,46-50,8,B,1,1,1,2,15,11949
1000550,P00221742,M,46-50,8,B,1,1,1,8,,7799
1000551,P00293242,M,36-45,20,A,4+,1,8,16,,6121
1000551,P00294842,M,36-45,20,A,4+,1,8,,,6140
1000552,P00155642,M,51-55,18,C,3,1,8,,,10032
1000553,P00057242,M,26-35,2,B,1,0,5,,,6976
1000556,P00339842,F,26-35,9,B,4+,0,1,14,15,11539
1000560,P00183842,M,46-50,15,C,1,1,4,9,12,2768
1000563,P00032342,M,26-35,4,A,3,0,11,15,,3112
1000564,P00111842,M,46-50,1,C,1,0,8,,,9793
1000566,P00283142,M,26-35,17,A,3,0,13,14,16,750
1000570,P00163242,M,26-35,4,A,4+,0,1,8,14,15367
1000570,P00184942,M,26-35,4,A,4+,0,1,8,17,15321
1000571,P00156242,M,51-55,5,C,3,1,4,5,9,1456
1000584,P00120042,F,26-35,0,B,1,0,1,2,,19074
1000588,P00237542,F,26-35,11,B,1,0,1,15,16,15814
1000588,P00090942,F,26-35,11,B,1,0,1,2,14,19568
1000588,P00202242,F,26-35,11,B,1,0,10,16,,18892
1000589,P00022942,M,18-25,2,A,1,0,5,8,,8844
1000590,P00307342,F,36-45,6,C,1,0,8,,,7810
1000590,P00141942,F,36-45,6,C,1,0,5,8,14,6901
1000591,P00084442,M,26-35,0,C,1,0,13,16,,567
1000593,P00222142,F,51-55,1,C,4+,0,5,13,,5440
1000594,P00083942,F,55+,13,B,3,0,12,14,,1763
1000598,P00286642,M,36-45,7,C,1,1,11,14,,3110
1000600,P00271042,M,36-45,17,C,0,1,6,16,,12123
1000601,P00183242,F,18-25,20,B,3,1,5,15,,3451
1000601,P00177542,F,18-25,20,B,3,1,1,8,,11975
1000601,P00224342,F,18-25,20,B,3,1,8,,,8030
1000602,P00074642,F,55+,6,C,2,0,5,9,14,8822
1000608,P00303042,M,18-25,4,C,3,1,5,,,5221
1000610,P00184942,M,26-35,4,B,1,0,1,8,17,19514
1000611,P00020242,M,36-45,0,C,1,0,8,14,,7757
1000626,P00028842,M,18-25,4,B,4+,1,6,8,,20256
1000628,P00048742,F,36-45,0,C,2,0,5,,,6861
1000629,P00055642,F,0-17,10,C,2,0,4,5,,2176
1000630,P00196542,F,36-45,14,C,2,0,5,8,14,6945
1000630,P00113642,F,36-45,14,C,2,0,8,,,9810
1000634,P00242742,F,0-17,10,C,4+,0,1,2,9,19318
1000637,P00124742,M,36-45,12,B,2,1,10,16,,19039
1000637,P00368442,M,36-45,12,B,2,1,11,,,6064
1000637,P00195542,M,36-45,12,B,2,1,2,12,,9695
1000637,P00057442,M,36-45,12,B,2,1,5,14,16,5326
1000639,P00060242,M,46-50,17,B,2,1,3,4,,8250
1000642,P00312742,F,36-45,1,C,1,0,15,,,17202
1000645,P00113642,M,36-45,20,A,2,0,8,,,9767
1000646,P00176642,M,36-45,7,C,2,0,6,8,,16205
1000651,P00039742,M,36-45,7,B,2,0,5,,,1904
1000651,P00251242,M,36-45,7,B,2,0,5,11,,7018
1000651,P00259342,M,36-45,7,B,2,0,5,9,,5176
1000651,P00222442,M,36-45,7,B,2,0,5,,,5373
1000652,P00140742,M,18-25,20,C,3,0,1,15,,11824
1000654,P00031042,M,51-55,7,C,4+,1,8,,,10003
1000655,P00111342,F,26-35,2,B,2,0,5,,,6994
1000655,P00190142,F,26-35,2,B,2,0,3,4,5,5538
1000656,P00085942,F,46-50,16,C,3,1,2,4,8,16061
1000656,P00271242,F,46-50,16,C,3,1,8,14,,7787
1000659,P00101942,F,26-35,0,C,4+,0,8,17,,7844
1000662,P00320942,M,18-25,4,B,2,0,1,4,9,4108
1000662,P0096142,M,18-25,4,B,2,0,3,4,,13572
1000666,P00289342,F,18-25,0,C,2,0,5,8,14,5139
1000667,P00111742,M,26-35,18,C,2,1,15,,,12595
1000669,P00170642,M,26-35,17,B,2,0,5,8,,5339
1000669,P00024642,M,26-35,17,B,2,0,5,14,,7034
1000671,P00337942,M,18-25,4,C,0,0,5,,,5222
1000673,P00145042,M,26-35,20,A,4+,0,1,2,5,11432
1000674,P00345842,M,26-35,17,C,4+,0,2,8,14,10119
1000676,P00117942,M,18-25,16,B,1,1,5,15,,7151
1000676,P00220342,M,18-25,16,B,1,1,5,,,3580
1000676,P00274942,M,18-25,16,B,1,1,8,,,5949
1000676,P00001642,M,18-25,16,B,1,1,8,16,,7943
1000678,P00360042,M,26-35,0,A,0,1,8,,,10029
1000678,P00254842,M,26-35,0,A,0,1,5,13,,7052
1000687,P00196642,F,26-35,7,C,4+,0,8,14,,10009
1000689,P00023042,F,51-55,0,A,0,1,5,14,,5164
1000691,P00334242,M,36-45,11,B,2,1,1,8,,19086
1000692,P00000142,F,26-35,0,A,0,1,3,4,5,13292
1000692,P00140042,F,26-35,0,A,0,1,1,16,,15443
1000692,P00265342,F,26-35,0,A,0,1,7,,,16699
1000695,P00253142,F,18-25,1,A,2,0,1,2,5,11423
1000697,P00234842,F,51-55,6,A,3,1,5,6,16,3479
1000702,P00189542,M,36-45,7,B,2,1,8,17,,7861
1000702,P00152742,M,36-45,7,B,2,1,5,,,5474
1000705,P00112642,M,26-35,4,C,0,1,1,2,5,11803
1000705,P00023342,M,26-35,4,C,0,1,3,4,5,8156
1000705,P00119142,M,26-35,4,C,0,1,3,4,12,8151
1000710,P00154642,M,26-35,20,A,4+,0,8,,,7862
1000715,P00046742,M,18-25,0,B,1,0,1,2,15,15250
1000718,P00142942,M,18-25,2,C,2,0,1,2,16,15856
1000720,P00270942,M,18-25,0,B,0,0,1,2,15,7616
1000720,P00070042,M,18-25,0,B,0,0,1,2,16,11412
1000721,P00036842,F,36-45,9,B,1,0,1,14,16,19559
1000721,P00326742,F,36-45,9,B,1,0,11,,,7398
1000722,P00059442,M,26-35,12,B,4+,0,6,8,16,16129
1000727,P00324842,M,36-45,11,B,4+,1,8,,,5912
1000729,P00112542,M,36-45,12,C,0,0,1,11,15,11912
1000730,P00061842,M,26-35,0,C,4+,1,5,,,1828
1000730,P00121642,M,26-35,0,C,4+,1,5,14,,5290
1000731,P00158742,M,46-50,3,A,0,1,5,8,,7071
1000731,P00231142,M,46-50,3,A,0,1,5,8,,5444
1000731,P0095442,M,46-50,3,A,0,1,4,5,13,2860
1000731,P00026942,M,46-50,3,A,0,1,5,,,5446
1000732,P00240442,M,26-35,7,B,4+,0,6,16,,12166
1000733,P00002142,M,36-45,16,C,1,1,1,5,8,19317
1000735,P00170342,M,26-35,14,A,3,0,1,15,,7723
1000735,P00225842,M,26-35,14,A,3,0,2,4,15,10135
1000737,P00113242,M,0-17,19,A,2,0,1,6,8,8253
1000739,P00000142,M,36-45,12,C,3,0,3,4,5,13662
1000744,P00120042,M,26-35,17,B,2,0,1,2,,11610
1000746,P00136742,F,18-25,19,B,3,0,1,14,16,4369
1000747,P00338442,M,18-25,4,C,4+,1,1,16,,15908
1000748,P00179042,M,26-35,0,C,4+,0,11,,,3087
1000749,P00115442,M,36-45,18,B,0,0,8,,,6093
1000749,P00270842,M,36-45,18,B,0,0,5,,,5224
1000752,P00115542,F,26-35,3,A,3,0,8,,,6126
1000752,P00036242,F,26-35,3,A,3,0,5,8,,6882
1000752,P00208042,F,26-35,3,A,3,0,8,,,2106
1000752,P00106042,F,26-35,3,A,3,0,5,,,8782
1000752,P00077042,F,26-35,3,A,3,0,5,,,1732
1000753,P00367142,M,0-17,10,C,1,0,11,,,4468
1000755,P00102642,F,36-45,0,B,3,1,4,8,9,3448
1000756,P00034342,M,36-45,0,C,2,0,5,,,3546
1000757,P00244042,M,26-35,12,A,1,0,1,2,15,12107
1000757,P00050742,M,26-35,12,A,1,0,5,,,5417
1000760,P00034742,M,55+,15,A,4+,1,5,14,17,6868
1000763,P00117942,M,18-25,10,C,3,0,5,15,,7071
1000765,P00105142,M,26-35,17,B,1,0,1,2,15,15428
1000767,P00147942,M,26-35,12,C,1,0,1,16,,15607
1000770,P00240142,M,18-25,4,B,2,1,5,,,1962
1000770,P00344042,M,18-25,4,B,2,1,18,,,3791
1000770,P00028542,M,18-25,4,B,2,1,6,8,14,20043
1000770,P00009142,M,18-25,4,B,2,1,5,14,,1749
1000770,P00251942,M,18-25,4,B,2,1,1,2,5,11826
1000770,P00222042,M,18-25,4,B,2,1,1,8,,3868
1000773,P00256642,M,26-35,6,B,3,0,5,,,6886
1000774,P00263542,M,18-25,4,A,4+,0,16,,,12726
1000775,P00046742,M,0-17,17,C,1,0,1,2,15,11740
1000777,P00218942,M,18-25,19,B,1,0,5,,,5462
1000777,P00024942,M,18-25,19,B,1,0,5,,,3650
1000780,P00089142,M,26-35,17,B,3,0,5,,,5216
1000787,P00028842,M,18-25,4,C,2,0,6,8,,19966
1000787,P00296242,M,18-25,4,C,2,0,8,,,8041
1000788,P00261842,M,26-35,0,C,1,0,2,14,,12724
1000788,P00304142,M,26-35,0,C,1,0,5,11,,5199
1000793,P00331842,F,36-45,14,C,1,0,16,,,12538
1000796,P00202742,M,51-55,6,B,4+,1,5,13,14,7133
1000798,P00254242,F,26-35,20,C,1,1,5,11,12,3551
1000801,P00008142,F,26-35,20,C,4+,0,8,,,9731
1000801,P00114142,F,26-35,20,C,4+,0,8,,,10016
1000801,P00046742,F,26-35,20,C,4+,0,1,2,15,15884
1000802,P00195942,M,26-35,16,B,1,0,3,4,,8255
1000802,P00010842,M,26-35,16,B,1,0,8,16,,9921
1000805,P00276842,M,36-45,12,B,1,0,5,14,,3493
1000806,P00368642,M,36-45,0,C,3,1,11,15,,5960
1000809,P00150442,M,26-35,17,C,1,0,5,,,7068
1000810,P00122442,M,26-35,12,C,4+,0,1,11,15,8152
1000810,P00288042,M,26-35,12,C,4+,0,8,,,6139
1000813,P00213242,M,18-25,4,C,1,1,5,8,,1727
1000814,P00178842,F,18-25,4,B,1,0,2,4,9,15904
1000818,P00338542,M,18-25,4,C,2,0,1,,,11684
1000818,P00161942,M,18-25,4,C,2,0,5,8,,8741
1000818,P00234842,M,18-25,4,C,2,0,5,6,16,8623
1000818,P00187842,M,18-25,4,C,2,0,1,16,,15716
1000820,P00110742,M,36-45,7,A,1,0,1,2,8,18982
1000820,P00251842,M,36-45,7,A,1,0,1,15,16,19574
1000822,P00186942,F,26-35,1,B,0,1,5,12,,8894
1000822,P00317842,F,26-35,1,B,0,1,8,,,6178
1000822,P00275642,F,26-35,1,B,0,1,8,,,9865
1000824,P0097142,M,36-45,12,A,2,1,12,,,738
1000827,P00114942,M,46-50,2,C,4+,1,1,15,16,11505
1000828,P00251442,M,18-25,4,C,2,0,5,,,8640
1000829,P00116142,M,0-17,19,A,2,0,10,13,16,23794
1000830,P00181842,M,36-45,7,A,3,0,11,,,7453
1000831,P00219942,F,46-50,0,C,2,1,6,16,,15972
1000832,P00282642,M,18-25,2,C,4+,0,5,,,7181
1000840,P00058042,F,26-35,3,C,1,1,8,16,,5998
1000843,P00116842,M,26-35,7,B,2,1,2,5,8,12842
1000848,P00001942,M,26-35,15,B,0,0,5,,,2039
1000850,P00287142,M,36-45,0,A,3,1,5,,,5207
1000854,P00070042,F,26-35,16,B,1,0,1,2,16,12035
1000854,P00192642,F,26-35,16,B,1,0,8,17,,6153
1000855,P00351642,F,18-25,2,A,2,1,8,15,16,5902
1000858,P00326742,M,36-45,14,B,4+,0,11,,,7512
1000858,P00273442,M,36-45,14,B,4+,0,12,14,17,1081
1000861,P00296142,M,26-35,7,C,0,0,5,,,1774
1000869,P00216242,M,18-25,20,A,4+,1,3,4,5,8088
1000869,P0095642,M,18-25,20,A,4+,1,5,,,7057
1000877,P00280842,M,26-35,0,B,1,1,1,8,,19027
1000877,P00119742,M,26-35,0,B,1,1,5,8,12,5146
1000877,P00182242,M,26-35,0,B,1,1,1,5,6,19239
1000877,P00218842,M,26-35,0,B,1,1,5,,,5227
1000877,P00051442,M,26-35,0,B,1,1,8,17,,8124
1000881,P00016842,M,18-25,14,A,1,0,1,2,15,11524
1000881,P00053042,M,18-25,14,A,1,0,5,14,16,6929
1000882,P00251842,M,18-25,2,C,4+,0,1,15,16,15475
1000889,P00350942,M,46-50,20,A,1,0,3,4,5,7972
1000889,P00290942,M,46-50,20,A,1,0,5,8,,3474
1000889,P00321442,M,46-50,20,A,1,0,13,16,,580
1000889,P00259342,M,46-50,20,A,1,0,5,9,,5226
1000889,P00136642,M,46-50,20,A,1,0,14,,,7924
1000889,P00092942,M,46-50,20,A,1,0,8,17,,6197
1000889,P00132142,M,46-50,20,A,1,0,8,,,5842
1000890,P00249142,M,18-25,4,C,4+,0,5,,,6903
1000890,P00250642,M,18-25,4,C,4+,0,11,,,7368
1000891,P00242742,M,26-35,1,C,4+,0,1,2,9,7806
1000891,P00283142,M,26-35,1,C,4+,0,13,14,16,766
1000891,P00024042,M,26-35,1,C,4+,0,7,,,12657
1000897,P00025942,M,26-35,6,B,4+,0,8,14,,4065
1000899,P00323942,F,26-35,1,B,3,1,8,15,,7855
1000899,P00003442,F,26-35,1,B,3,1,4,5,8,2736
1000899,P00138542,F,26-35,1,B,3,1,5,6,,7192
1000902,P00280442,M,55+,0,C,1,1,11,,,4479
1000903,P00224142,M,55+,13,C,2,1,8,,,7856
1000904,P00154042,M,36-45,20,B,4+,0,1,2,15,19544
1000904,P00117442,M,36-45,20,B,4+,0,5,14,,5154
1000910,P00044442,F,51-55,0,B,1,1,1,16,,15397
1000911,P00273742,M,51-55,0,B,3,1,1,17,,15230
1000918,P00027142,F,46-50,1,C,1,0,8,,,5837
1000919,P00160342,F,36-45,1,C,1,0,8,,,7841
1000919,P00331442,F,36-45,1,C,1,0,8,,,8018
1000922,P00205642,M,55+,16,B,2,1,5,8,,7006
1000922,P00252342,M,55+,16,B,2,1,10,,,18937
1000924,P00110742,M,51-55,17,C,1,1,1,2,8,15799
1000927,P00201542,F,26-35,20,C,1,1,5,,,3738
1000929,P00111242,M,26-35,15,A,1,0,1,18,,19516
1000934,P00303042,F,36-45,7,A,0,0,5,,,6951
1000934,P00219942,F,36-45,7,A,0,0,6,16,,20592
1000936,P00147742,M,18-25,4,C,4+,0,1,16,,15171
1000939,P00053842,F,26-35,20,C,2,0,4,5,12,2795
1000939,P00300942,F,26-35,20,C,2,0,16,,,12191
1000949,P00184242,M,51-55,17,B,4+,1,9,15,,23176
1000949,P00139942,M,51-55,17,B,4+,1,5,,,6987
1000952,P00368142,M,55+,16,C,0,1,2,15,,10102
1000953,P00332242,M,51-55,20,B,1,1,1,16,,19088
1000955,P00016742,F,51-55,7,B,1,1,1,15,16,4214
1000955,P00156442,F,51-55,7,B,1,1,8,,,9910
1000955,P00166742,F,51-55,7,B,1,1,5,16,,8715
1000955,P00031142,F,51-55,7,B,1,1,16,,,20511
1000956,P00246542,M,36-45,1,A,3,1,15,,,20990
1000957,P00070942,M,36-45,1,C,2,1,3,5,16,11007
1000959,P00338442,M,51-55,11,C,1,0,1,16,,11436
1000966,P00330842,M,55+,2,C,4+,0,14,16,,7571
1000971,P00062842,M,26-35,12,B,2,1,1,2,13,8265
1000973,P00238742,F,26-35,1,C,1,1,13,,,392
1000974,P00002142,M,36-45,19,C,3,0,1,5,8,11945
1000975,P00010742,M,36-45,0,B,2,1,1,8,17,11646
1000975,P00034842,M,36-45,0,B,2,1,5,14,,5274
1000977,P00174442,M,26-35,2,C,0,0,5,,,8673
1000977,P00019342,M,26-35,2,C,0,0,1,6,15,11679
1000984,P00101042,M,51-55,16,A,2,1,5,12,,6937
1000989,P00246342,M,51-55,0,C,4+,1,11,15,,7543
1000992,P00250242,F,36-45,3,B,2,0,5,,,7072
1000996,P00127342,M,26-35,17,A,4+,1,1,2,15,11580
1000998,P00033942,M,46-50,20,A,0,1,5,,,5184
1000999,P00173842,M,26-35,15,B,2,0,1,2,15,15251
1000999,P00053142,M,26-35,15,B,2,0,1,,,15909
1000999,P00128442,M,26-35,15,B,2,0,1,8,,12006
1000999,P00143642,M,26-35,15,B,2,0,1,2,6,4241
1001000,P00114942,F,26-35,6,B,1,0,1,15,16,15451
1001003,P00027542,M,26-35,2,C,0,0,8,,,10009
1001004,P00044442,M,26-35,3,B,2,0,1,16,,15205
1001004,P00222942,M,26-35,3,B,2,0,1,2,8,11904
1001004,P00319042,M,26-35,3,B,2,0,5,,,6882
1001004,P00195442,M,26-35,3,B,2,0,5,,,3549
1001009,P00112542,M,51-55,7,C,1,1,1,11,15,15829
1001010,P00125942,M,26-35,0,A,1,0,1,2,15,15492
1001010,P00157642,M,26-35,0,A,1,0,1,14,16,8113
1001010,P00259842,M,26-35,0,A,1,0,1,14,16,11941
1001011,P00226442,M,26-35,8,C,4+,1,11,15,,6097
1001012,P00217742,F,36-45,1,C,0,0,5,14,,1975
1001015,P00155442,M,36-45,3,A,4+,1,1,11,15,15556
1001015,P00249642,M,36-45,3,A,4+,1,3,5,,13646
1001015,P00263742,M,36-45,3,A,4+,1,5,14,,7128
1001017,P00113642,M,36-45,0,B,2,0,8,,,8089
1001018,P00046742,M,18-25,4,A,4+,0,1,2,15,15607
1001019,P00274242,M,36-45,1,A,4+,1,1,,,15816
1001019,P00124642,M,36-45,1,A,4+,1,16,,,12890
1001019,P00135542,M,36-45,1,A,4+,1,13,,,382
1001026,P00320442,F,46-50,0,C,1,1,6,10,,16604
1001029,P00220442,M,26-35,0,B,0,0,5,14,,5272
1001029,P00010542,M,26-35,0,B,0,0,2,4,5,9623
1001030,P00015542,M,26-35,7,C,2,1,1,2,13,11911
1001031,P00117142,M,36-45,16,C,2,1,2,17,,15916
1001033,P00233342,M,26-35,5,B,1,0,1,15,16,11604
1001048,P00270242,M,36-45,6,C,4+,0,8,,,6088
1001050,P00043642,M,26-35,1,B,1,0,5,,,5176
1001050,P00002242,M,26-35,1,B,1,0,6,8,16,8201
1001050,P00024042,M,26-35,1,B,1,0,7,,,16971
1001051,P00230942,F,26-35,0,A,0,1,5,14,,6938
1001051,P00329342,F,26-35,0,A,0,1,5,,,3710
1001051,P0099442,F,26-35,0,A,0,1,6,8,,16635
1001054,P00251642,M,0-17,10,C,1,0,1,2,4,15778
1001059,P00139942,F,26-35,0,B,3,0,5,,,5278
1001059,P00370242,F,26-35,0,B,3,0,5,,,5151
1001059,P00057342,F,26-35,0,B,3,0,4,5,,1455
1001059,P00128342,F,26-35,0,B,3,0,5,12,14,1911
1001060,P00320942,M,18-25,10,C,1,0,1,4,9,12019
1001060,P00322142,M,18-25,10,C,1,0,1,14,,11374
1001062,P00052842,M,51-55,19,C,3,0,10,15,,18915
1001068,P00000742,F,18-25,4,B,2,0,5,14,,5302
1001068,P00020142,F,18-25,4,B,2,0,7,,,21061
1001068,P00220642,F,18-25,4,B,2,0,8,,,9948
1001069,P00366442,M,26-35,20,A,4+,0,8,12,,4157
1001069,P00279542,M,26-35,20,A,4+,0,8,,,9806
1001070,P00332242,F,46-50,2,B,1,1,1,16,,19475
1001073,P00365242,F,26-35,6,C,4+,0,5,8,,8602
1001074,P00313342,M,46-50,17,A,4+,1,5,,,3621
1001074,P00033342,M,46-50,17,A,4+,1,5,14,,1791
